abilities,bug,dark,dragon,electric,fairy,fight,fire,flying,ghost,grass,ground,ice,normal,poison,psychic,rock,steel,water,attack,base_egg_steps,base_happiness,base_total,capture_rate,classfication,defense,experience_growth,height_m,health points,japanese_name,name,percentage_male,pokedex_number,special attack,special defense,speed,type1,type2,weight_kg,generation,is_legendary,image
"['Synchronize', 'Trace', 'Telepathy']",1,1,0,1,1,0.25,1,1,2,1,1,1,1,2,0.5,1,2,1,35,5120,35,278,120,Emotion Pokémon,35,1250000,0.8,38,Kirliaキルリア,kirlia,50,281,65,55,50,psychic,fairy,20.2,Generation 3,0,./assets/images/kirlia.png
"['Synchronize', 'Trace', 'Telepathy']",1,1,0,1,1,0.25,1,1,2,1,1,1,1,2,0.5,1,2,1,85,5120,35,618,45,Embrace Pokémon,65,1250000,1.6,68,Sirnightサーナイト,gardevoir,50,282,165,135,100,psychic,fairy,48.4,Generation 3,0,./assets/images/gardevoir.png
"['Swift Swim', 'Rain Dish']",1,1,1,2,1,0.5,1,2,1,1,0.5,0.5,1,1,1,2,0.5,0.5,30,3840,70,269,200,Pond Skater Pokémon,32,1000000,0.5,40,Ametamaアメタマ,surskit,50,283,50,52,65,bug,water,1.7,Generation 3,0,./assets/images/surskit.png
"['Intimidate', 'Unnerve']",0.5,1,1,2,1,0.25,2,2,1,0.25,0,2,1,1,1,4,1,1,60,3840,70,454,75,Eyeball Pokémon,62,1000000,0.8,70,Amemothアメモース,masquerain,50,284,100,82,80,bug,flying,3.6,Generation 3,0,./assets/images/masquerain.png
"['Effect Spore', 'Poison Heal', 'Quick Feet']",2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,40,3840,70,295,255,Mushroom Pokémon,60,1640000,0.4,60,Kinococoキノココ,shroomish,50,285,40,60,35,grass,no secondary type,4.5,Generation 3,0,./assets/images/shroomish.png
"['Effect Spore', 'Poison Heal', 'Technician']",1,0.5,1,0.5,2,1,2,4,1,0.5,0.5,2,1,2,2,0.5,1,0.5,130,3840,70,460,90,Mushroom Pokémon,80,1640000,1.2,60,Kinogassaキノガッサ,breloom,50,286,60,60,70,grass,fighting,39.2,Generation 3,0,./assets/images/breloom.png
['Truant'],1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,60,3840,70,280,255,Slacker Pokémon,60,1250000,0.8,60,Namakeroナマケロ,slakoth,50,287,35,35,30,normal,no secondary type,24,Generation 3,0,./assets/images/slakoth.png
['Vital Spirit'],1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,80,3840,70,440,120,Wild Monkey Pokémon,80,1250000,1.4,80,Yarukimonoヤルキモノ,vigoroth,50,288,55,55,90,normal,no secondary type,46.5,Generation 3,0,./assets/images/vigoroth.png
['Truant'],1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,160,3840,70,670,45,Lazy Pokémon,100,1250000,2,150,Kekkingケッキング,slaking,50,289,95,65,100,normal,no secondary type,130.5,Generation 3,0,./assets/images/slaking.png
"['Compoundeyes', 'Run Away']",1,1,1,0,1,0.5,2,2,1,1,0.5,2,1,0.5,1,1,1,2,45,3840,70,266,255,Trainee Pokémon,90,600000,0.5,31,Tutininツチニン,nincada,50,290,30,30,40,bug,ground,5.5,Generation 3,0,./assets/images/nincada.png
"['Speed Boost', 'Infiltrator']",0.5,1,1,2,1,0.25,2,2,1,0.25,0,2,1,1,1,4,1,1,90,3840,70,456,120,Ninja Pokémon,45,600000,0.8,61,Tekkaninテッカニン,ninjask,50,291,50,50,160,bug,flying,12,Generation 3,0,./assets/images/ninjask.png
['Wonder Guard'],0.5,2,1,1,1,0,2,2,2,0.5,0.5,1,0,0.5,1,2,1,1,90,3840,70,236,45,Shed Pokémon,45,600000,0.8,1,Nukeninヌケニン,shedinja,,292,30,30,40,bug,ghost,1.2,Generation 3,0,./assets/images/shedinja.png
"['Soundproof', 'Rattled']",1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,51,5120,70,240,190,Whisper Pokémon,23,1059860,0.6,64,Gonyonyoゴニョニョ,whismur,50,293,51,23,28,normal,no secondary type,16.3,Generation 3,0,./assets/images/whismur.png
"['Soundproof', 'Scrappy']",1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,71,5120,70,360,120,Big Voice Pokémon,43,1059860,1,84,Dogohmbドゴーム,loudred,50,294,71,43,48,normal,no secondary type,40.5,Generation 3,0,./assets/images/loudred.png
"['Soundproof', 'Scrappy']",1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,91,5120,70,490,45,Loud Noise Pokémon,63,1059860,1.5,104,Bakuongバクオング,exploud,50,295,91,73,68,normal,no secondary type,84,Generation 3,0,./assets/images/exploud.png
"['Thick Fat', 'Guts', 'Sheer Force']",0.5,0.5,1,1,2,1,1,2,1,1,1,1,1,1,2,0.5,1,1,60,5120,70,237,180,Guts Pokémon,30,1640000,1,72,Makunoshitaマクノシタ,makuhita,75.4,296,20,30,25,fighting,no secondary type,86.4,Generation 3,0,./assets/images/makuhita.png
"['Thick Fat', 'Guts', 'Sheer Force']",0.5,0.5,1,1,2,1,1,2,1,1,1,1,1,1,2,0.5,1,1,120,5120,70,474,200,Arm Thrust Pokémon,60,1640000,2.3,144,Hariteyamaハリテヤマ,hariyama,75.4,297,40,60,50,fighting,no secondary type,253.8,Generation 3,0,./assets/images/hariyama.png
"['Thick Fat', 'Huge Power', 'Sap Sipper']",0.5,0.5,0,1,1,1,1,1,0,1,1,1,1,2,1,1,2,1,20,2560,70,190,150,Polka Dot Pokémon,40,800000,0.2,50,Ruririルリリ,azurill,24.6,298,20,40,20,normal,fairy,2,Generation 3,0,./assets/images/azurill.png
"['Sturdy', 'Magnet Pull', 'Sand Force']",1,1,1,1,1,2,0.5,0.5,1,2,2,1,0.5,0.5,1,1,2,2,45,5120,70,375,255,Compass Pokémon,135,1000000,1,30,Nosepassノズパス,nosepass,50,299,45,90,30,rock,no secondary type,97,Generation 3,0,./assets/images/nosepass.png
"['Cute Charm', 'Normalize', 'Wonder Skin ']",1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,45,3840,70,260,255,Kitten Pokémon,45,800000,0.6,50,Enecoエネコ,skitty,24.6,300,35,35,50,normal,no secondary type,11,Generation 3,0,./assets/images/skitty.png
"['Cute Charm', 'Normalize', 'Wonder Skin ']",1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,65,3840,70,400,60,Prim Pokémon,65,800000,1.1,70,Enekororoエネコロロ,delcatty,24.6,301,55,55,90,normal,no secondary type,32.6,Generation 3,0,./assets/images/delcatty.png
"['Keen Eye', 'Stall', 'Prankster']",1,1,1,1,2,0,1,1,1,1,1,1,0,0.5,0,1,1,1,85,6400,35,480,45,Darkness Pokémon,125,1059860,0.5,50,Yamiramiヤミラミ,sableye,50,302,85,115,20,dark,ghost,11,Generation 3,0,./assets/images/sableye.png
"['Hyper Cutter', 'Intimidate', 'Sheer Force']",0.25,0.5,0,1,0.5,1,2,0.5,1,0.5,2,0.5,0.5,0,0.5,0.5,1,1,105,5120,70,480,45,Deceiver Pokémon,125,800000,0.6,50,Kucheatクチート,mawile,50,303,55,95,50,steel,fairy,11.5,Generation 3,0,./assets/images/mawile.png
"['Sturdy', 'Rock Head', 'Heavy Metal']",0.5,1,0.5,1,0.5,4,1,0.25,1,1,4,0.5,0.25,0,0.5,0.5,1,2,70,8960,35,330,180,Iron Armor Pokémon,100,1250000,0.4,50,Cokodoraココドラ,aron,50,304,40,40,30,steel,rock,60,Generation 3,0,./assets/images/aron.png
"['Sturdy', 'Rock Head', 'Heavy Metal']",0.5,1,0.5,1,0.5,4,1,0.25,1,1,4,0.5,0.25,0,0.5,0.5,1,2,90,8960,35,430,90,Iron Armor Pokémon,140,1250000,0.9,60,Kodoraコドラ,lairon,50,305,50,50,40,steel,rock,120,Generation 3,0,./assets/images/lairon.png
"['Sturdy', 'Rock Head', 'Heavy Metal']",0.5,1,0.5,1,0.5,4,1,0.25,1,1,4,0.5,0.25,0,0.5,0.5,1,2,140,8960,35,630,45,Iron Armor Pokémon,230,1250000,2.1,70,Bossgodoraボスゴドラ,aggron,50,306,60,80,50,steel,rock,360,Generation 3,0,./assets/images/aggron.png
"['Pure Power', 'Telepathy']",1,1,1,1,2,0.5,1,2,2,1,1,1,1,1,1,0.5,1,1,40,5120,70,280,180,Meditate Pokémon,55,1000000,0.6,30,Asananアサナン,meditite,50,307,40,55,60,fighting,psychic,11.2,Generation 3,0,./assets/images/meditite.png
"['Pure Power', 'Telepathy']",1,1,1,1,2,0.5,1,2,2,1,1,1,1,1,1,0.5,1,1,100,5120,70,510,90,Meditate Pokémon,85,1000000,1.3,60,Charemチャーレム,medicham,50,308,80,85,100,fighting,psychic,31.5,Generation 3,0,./assets/images/medicham.png
"['Static', 'Lightningrod', 'Minus']",1,1,1,0.5,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,45,5120,70,295,120,Lightning Pokémon,40,1250000,0.6,40,Rakuraiラクライ,electrike,50,309,65,40,65,electric,no secondary type,15.2,Generation 3,0,./assets/images/electrike.png
"['Static', 'Lightningrod', 'Minus']",1,1,1,0.5,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,75,5120,70,575,45,Discharge Pokémon,80,1250000,1.5,70,Livoltライボルト,manectric,50,310,135,80,135,electric,no secondary type,40.2,Generation 3,0,./assets/images/manectric.png
"['Plus', 'Lightningrod']",1,1,1,0.5,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,50,5120,70,405,200,Cheering Pokémon,40,1000000,0.4,60,Prasleプラスル,plusle,50,311,85,75,95,electric,no secondary type,4.2,Generation 3,0,./assets/images/plusle.png
"['Minus', 'Volt Absorb']",1,1,1,0.5,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,40,5120,70,405,200,Cheering Pokémon,50,1000000,0.4,60,Minunマイナン,minun,50,312,75,85,95,electric,no secondary type,4.2,Generation 3,0,./assets/images/minun.png
"['Illuminate', 'Swarm', 'Prankster']",1,1,1,1,1,0.5,2,2,1,0.5,0.5,1,1,1,1,2,1,1,73,3840,70,430,150,Firefly Pokémon,75,600000,0.7,65,Barubeatバルビート,volbeat,100,313,47,85,85,bug,no secondary type,17.7,Generation 3,0,./assets/images/volbeat.png
"['Oblivious', 'Tinted Lens', 'Prankster']",1,1,1,1,1,0.5,2,2,1,0.5,0.5,1,1,1,1,2,1,1,47,3840,70,430,150,Firefly Pokémon,75,1640000,0.6,65,Illumiseイルミーゼ,illumise,0,314,73,85,85,bug,no secondary type,17.7,Generation 3,0,./assets/images/illumise.png
"['Natural Cure', 'Poison Point', 'Leaf Guard']",1,1,1,0.5,0.5,0.5,2,2,1,0.25,1,2,1,1,2,1,1,0.5,60,5120,70,400,150,Thorn Pokémon,45,1059860,0.3,50,Roseliaロゼリア,roselia,50,315,100,80,65,grass,poison,2,Generation 3,0,./assets/images/roselia.png
"['Liquid Ooze', 'Sticky Hold', 'Gluttony']",0.5,1,1,1,0.5,0.5,1,1,1,0.5,2,1,1,0.5,2,1,1,1,43,5120,70,302,225,Stomach Pokémon,53,1640000,0.4,70,Gokulinゴクリン,gulpin,50,316,43,53,40,poison,no secondary type,10.3,Generation 3,0,./assets/images/gulpin.png
"['Liquid Ooze', 'Sticky Hold', 'Gluttony']",0.5,1,1,1,0.5,0.5,1,1,1,0.5,2,1,1,0.5,2,1,1,1,73,5120,70,467,75,Poison Bag Pokémon,83,1640000,1.7,100,Marunoomマルノーム,swalot,50,317,73,83,55,poison,no secondary type,80,Generation 3,0,./assets/images/swalot.png
"['Rough Skin', 'Speed Boost']",2,0.5,1,2,2,2,0.5,1,0.5,2,1,0.5,1,1,0,1,0.5,0.5,90,5120,35,305,225,Savage Pokémon,20,1250000,0.8,45,Kibanhaキバニア,carvanha,50,318,65,20,65,water,dark,20.8,Generation 3,0,./assets/images/carvanha.png
"['Rough Skin', 'Speed Boost']",2,0.5,1,2,2,2,0.5,1,0.5,2,1,0.5,1,1,0,1,0.5,0.5,140,5120,35,560,60,Brutal Pokémon,70,1250000,1.8,70,Samehaderサメハダー,sharpedo,50,319,110,65,105,water,dark,88.8,Generation 3,0,./assets/images/sharpedo.png
"['Water Veil', 'Oblivious', 'Pressure']",1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,70,10240,70,400,125,Ball Whale Pokémon,35,1640000,2,130,Hoerukoホエルコ,wailmer,50,320,70,35,60,water,no secondary type,130,Generation 3,0,./assets/images/wailmer.png
"['Water Veil', 'Oblivious', 'Pressure']",1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,90,10240,70,500,60,Float Whale Pokémon,45,1640000,14.5,170,Whalohホエルオー,wailord,50,321,90,45,60,water,no secondary type,398,Generation 3,0,./assets/images/wailord.png
"['Oblivious', 'Simple', 'Own Tempo']",0.5,1,1,0,0.5,1,0.5,1,1,1,2,1,1,0.5,1,1,0.5,4,60,5120,70,305,255,Numb Pokémon,40,1000000,0.7,60,Donmelドンメル,numel,50,322,65,45,35,fire,ground,24,Generation 3,0,./assets/images/numel.png
"['Magma Armor', 'Solid Rock', 'Anger Point']",0.5,1,1,0,0.5,1,0.5,1,1,1,2,1,1,0.5,1,1,0.5,4,120,5120,70,560,150,Eruption Pokémon,100,1000000,1.9,70,Bakuudaバクーダ,camerupt,50,323,145,105,20,fire,ground,220,Generation 3,0,./assets/images/camerupt.png
"['White Smoke', 'Drought', 'Shell Armor']",0.5,1,1,1,0.5,1,0.5,1,1,0.5,2,0.5,1,1,1,2,0.5,2,85,5120,70,470,90,Coal Pokémon,140,1000000,0.5,70,Cotoiseコータス,torkoal,50,324,85,70,20,fire,no secondary type,80.4,Generation 3,0,./assets/images/torkoal.png
"['Thick Fat', 'Own Tempo', 'Gluttony']",2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,25,5120,70,330,255,Bounce Pokémon,35,800000,0.7,60,Banebooバネブー,spoink,50,325,70,80,60,psychic,no secondary type,30.6,Generation 3,0,./assets/images/spoink.png
"['Thick Fat', 'Own Tempo', 'Gluttony']",2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,45,5120,70,470,60,Manipulate Pokémon,65,800000,0.9,80,Boopigブーピッグ,grumpig,50,326,90,110,80,psychic,no secondary type,71.5,Generation 3,0,./assets/images/grumpig.png
"['Own Tempo', 'Tangled Feet', 'Contrary']",1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,60,3840,70,360,255,Spot Panda Pokémon,60,800000,1.1,60,Patcheelパッチール,spinda,50,327,60,60,60,normal,no secondary type,5,Generation 3,0,./assets/images/spinda.png
"['Hyper Cutter', 'Arena Trap', 'Sheer Force']",1,1,1,0,1,1,1,1,1,2,1,2,1,0.5,1,0.5,1,2,100,5120,70,290,255,Ant Pit Pokémon,45,1059860,0.7,45,Nuckrarナックラー,trapinch,50,328,45,45,10,ground,no secondary type,15,Generation 3,0,./assets/images/trapinch.png
['Levitate'],1,1,2,0,2,1,0.5,1,1,1,1,4,1,0.5,1,0.5,1,1,70,5120,70,340,120,Vibration Pokémon,50,1059860,1.1,50,Vibravaビブラーバ,vibrava,50,329,50,50,70,ground,dragon,15.3,Generation 3,0,./assets/images/vibrava.png
['Levitate'],1,1,2,0,2,1,0.5,1,1,1,1,4,1,0.5,1,0.5,1,1,100,5120,70,520,45,Mystic Pokémon,80,1059860,2,80,Flygonフライゴン,flygon,50,330,80,80,100,ground,dragon,82,Generation 3,0,./assets/images/flygon.png
"['Sand Veil', 'Water Absorb']",2,1,1,0.5,1,1,2,2,1,0.5,0.5,2,1,2,1,1,1,0.5,85,5120,35,335,190,Cactus Pokémon,40,1059860,0.4,50,Saboneaサボネア,cacnea,50,331,85,40,35,grass,no secondary type,51.3,Generation 3,0,./assets/images/cacnea.png
"['Sand Veil', 'Water Absorb']",4,0.5,1,0.5,2,2,2,2,0.5,0.5,0.5,2,1,2,0,1,1,0.5,115,5120,35,475,60,Scarecrow Pokémon,60,1059860,1.3,70,Noctusノクタス,cacturne,50,332,115,60,55,grass,dark,77.4,Generation 3,0,./assets/images/cacturne.png
"['Natural Cure', 'Cloud Nine']",0.5,1,1,2,1,1,1,1,0,0.5,0,2,1,1,1,2,1,1,40,5120,70,310,255,Cotton Bird Pokémon,60,600000,0.4,45,Tylttoチルット,swablu,50,333,40,75,50,normal,flying,1.2,Generation 3,0,./assets/images/swablu.png
"['Natural Cure', 'Cloud Nine']",0.5,1,2,1,2,0.5,0.5,1,1,0.25,0,4,1,1,1,2,1,0.5,110,5120,70,590,45,Humming Pokémon,110,600000,1.1,75,Tyltalisチルタリス,altaria,50,334,110,105,80,dragon,flying,20.6,Generation 3,0,./assets/images/altaria.png
"['Immunity', 'Toxic Boost']",1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,115,5120,70,458,90,Cat Ferret Pokémon,60,600000,1.3,73,Zangooseザングース,zangoose,50,335,60,60,90,normal,no secondary type,40.3,Generation 3,0,./assets/images/zangoose.png
"['Shed Skin', 'Infiltrator']",0.5,1,1,1,0.5,0.5,1,1,1,0.5,2,1,1,0.5,2,1,1,1,100,5120,70,458,90,Fang Snake Pokémon,60,1640000,2.7,73,Habunakeハブネーク,seviper,50,336,100,60,65,poison,no secondary type,52.5,Generation 3,0,./assets/images/seviper.png
['Levitate'],2,2,1,1,1,1,0.5,0.5,2,2,2,1,0.5,0.5,0.5,1,2,2,55,6400,70,460,45,Meteorite Pokémon,65,800000,1,90,Lunatoneルナトーン,lunatone,,337,95,85,70,rock,psychic,168,Generation 3,0,./assets/images/lunatone.png
['Levitate'],2,2,1,1,1,1,0.5,0.5,2,2,2,1,0.5,0.5,0.5,1,2,2,95,6400,70,460,45,Meteorite Pokémon,85,800000,1.2,90,Solrockソルロック,solrock,,338,55,65,70,rock,psychic,154,Generation 3,0,./assets/images/solrock.png
"['Oblivious', 'Anticipation', 'Hydration']",1,1,1,0,1,1,0.5,1,1,4,1,1,1,0.5,1,0.5,0.5,1,48,5120,70,288,190,Whiskers Pokémon,43,1000000,0.4,50,Dojoachドジョッチ,barboach,50,339,46,41,60,water,ground,1.9,Generation 3,0,./assets/images/barboach.png
"['Oblivious', 'Anticipation', 'Hydration']",1,1,1,0,1,1,0.5,1,1,4,1,1,1,0.5,1,0.5,0.5,1,78,5120,70,468,75,Whiskers Pokémon,73,1000000,0.9,110,Namazunナマズン,whiscash,50,340,76,71,60,water,ground,23.6,Generation 3,0,./assets/images/whiscash.png
"['Hyper Cutter', 'Shell Armor', 'Adaptability']",1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,80,3840,70,308,205,Ruffian Pokémon,65,1640000,0.6,43,Heiganiヘイガニ,corphish,50,341,50,35,35,water,no secondary type,11.5,Generation 3,0,./assets/images/corphish.png
"['Hyper Cutter', 'Shell Armor', 'Adaptability']",2,0.5,1,2,2,2,0.5,1,0.5,2,1,0.5,1,1,0,1,0.5,0.5,120,3840,70,468,155,Rogue Pokémon,85,1640000,1.1,63,Shizarigerシザリガー,crawdaunt,50,342,90,55,55,water,dark,32.8,Generation 3,0,./assets/images/crawdaunt.png
['Levitate'],2,2,1,0,1,0.5,1,1,2,2,1,2,1,0.5,0.5,0.5,1,2,40,5120,70,300,255,Clay Doll Pokémon,55,1000000,0.5,40,Yajilonヤジロン,baltoy,,343,40,70,55,ground,psychic,21.5,Generation 3,0,./assets/images/baltoy.png
['Levitate'],2,2,1,0,1,0.5,1,1,2,2,1,2,1,0.5,0.5,0.5,1,2,70,5120,70,500,90,Clay Doll Pokémon,105,1000000,1.5,60,Nendollネンドール,claydol,,344,70,120,75,ground,psychic,108,Generation 3,0,./assets/images/claydol.png
"['Suction Cups', 'Storm Drain']",2,1,1,0.5,1,2,1,1,1,1,1,2,0.5,1,1,1,2,1,41,7680,70,355,45,Sea Lily Pokémon,77,600000,1,66,Lilylaリリーラ,lileep,88.1,345,61,87,23,rock,grass,23.8,Generation 3,0,./assets/images/lileep.png
"['Suction Cups', 'Storm Drain']",2,1,1,0.5,1,2,1,1,1,1,1,2,0.5,1,1,1,2,1,81,7680,70,495,45,Barnacle Pokémon,97,600000,1.5,86,Yuradleユレイドル,cradily,88.1,346,81,107,43,rock,grass,60.4,Generation 3,0,./assets/images/cradily.png
"['Battle Armor', 'Swift Swim']",1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.5,1,2,2,2,95,7680,70,355,45,Old Shrimp Pokémon,50,600000,0.7,45,Anopthアノプス,anorith,88.1,347,40,50,75,rock,bug,12.5,Generation 3,0,./assets/images/anorith.png
"['Battle Armor', 'Swift Swim']",1,1,1,1,1,1,1,1,1,1,1,1,0.5,0.5,1,2,2,2,125,7680,70,495,45,Plate Pokémon,100,600000,1.5,75,Armaldoアーマルド,armaldo,88.1,348,70,80,45,rock,bug,68.2,Generation 3,0,./assets/images/armaldo.png
"['Swift Swim', 'Oblivious', 'Adaptability']",1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,15,5120,70,200,255,Fish Pokémon,20,600000,0.6,20,Hinbassヒンバス,feebas,50,349,10,55,80,water,no secondary type,7.4,Generation 3,0,./assets/images/feebas.png
"['Marvel Scale', 'Competitive', 'Cute Charm']",1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,60,5120,70,540,60,Tender Pokémon,79,600000,6.2,95,Milokarossミロカロス,milotic,50,350,100,125,81,water,no secondary type,162,Generation 3,0,./assets/images/milotic.png
['Forecast'],1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,70,6400,70,420,45,Weather Pokémon,70,1000000,0.3,70,Powalenポワルン,castform,50,351,70,70,70,normal,no secondary type,0.8,Generation 3,0,./assets/images/castform.png
"['Color Change', 'Protean']",1,1,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,1,90,5120,70,440,200,Color Swap Pokémon,70,1059860,1,60,Kakureonカクレオン,kecleon,50,352,60,120,40,normal,no secondary type,22,Generation 3,0,./assets/images/kecleon.png
"['Insomnia', 'Frisk', 'Cursed Body']",0.5,2,1,1,1,0,1,1,2,1,1,1,0,0.5,1,1,1,1,75,6400,35,295,225,Puppet Pokémon,35,800000,0.6,44,Kagebouzuカゲボウズ,shuppet,50,353,63,33,45,ghost,no secondary type,2.3,Generation 3,0,./assets/images/shuppet.png
"['Insomnia', 'Frisk', 'Cursed Body']",0.5,2,1,1,1,0,1,1,2,1,1,1,0,0.5,1,1,1,1,165,6400,35,555,45,Marionette Pokémon,75,800000,1.1,64,Juppetaジュペッタ,banette,50,354,93,83,75,ghost,no secondary type,12.5,Generation 3,0,./assets/images/banette.png
"['Levitate', 'Frisk']",0.5,2,1,1,1,0,1,1,2,1,1,1,0,0.5,1,1,1,1,40,6400,35,295,190,Requiem Pokémon,90,800000,0.8,20,Yomawaruヨマワル,duskull,50,355,30,90,25,ghost,no secondary type,15,Generation 3,0,./assets/images/duskull.png
"['Pressure', 'Frisk']",0.5,2,1,1,1,0,1,1,2,1,1,1,0,0.5,1,1,1,1,70,6400,35,455,90,Beckon Pokémon,130,800000,1.6,40,Samayouruサマヨール,dusclops,50,356,60,130,25,ghost,no secondary type,30.6,Generation 3,0,./assets/images/dusclops.png
"['Chlorophyll', 'Solar Power', 'Harvest']",1,1,1,1,1,0.5,2,2,1,0.25,0,4,1,2,1,2,1,0.5,68,6400,70,460,200,Fruit Pokémon,83,1250000,2,99,Tropiusトロピウス,tropius,50,357,72,87,51,grass,flying,100,Generation 3,0,./assets/images/tropius.png
['Levitate'],2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,50,6400,70,455,45,Wind Chime Pokémon,80,800000,0.6,75,Chireanチリーン,chimecho,50,358,95,90,65,psychic,no secondary type,1,Generation 3,0,./assets/images/chimecho.png
"['Pressure', 'Super Luck', 'Justified']",2,0.5,1,1,2,2,1,1,0.5,1,1,1,1,1,0,1,1,1,150,6400,35,565,30,Disaster Pokémon,60,1059860,1.2,65,Absolアブソル,absol,50,359,115,60,115,dark,no secondary type,47,Generation 3,0,./assets/images/absol.png
"['Shadow Tag', 'Telepathy']",2,2,1,1,1,0.5,1,1,2,1,1,1,1,1,0.5,1,1,1,23,5120,70,260,125,Bright Pokémon,48,1000000,0.6,95,Sohnanoソーナノ,wynaut,50,360,23,48,23,psychic,no secondary type,14,Generation 3,0,./assets/images/wynaut.png
"['Inner Focus', 'Ice Body', 'Moody']",1,1,1,1,1,2,2,1,1,1,1,0.5,1,1,1,2,2,1,50,5120,70,300,190,Snow Hat Pokémon,50,1000000,0.7,50,Yukiwarashiユキワラシ,snorunt,50,361,50,50,50,ice,no secondary type,16.8,Generation 3,0,./assets/images/snorunt.png
"['Inner Focus', 'Ice Body', 'Moody']",1,1,1,1,1,2,2,1,1,1,1,0.5,1,1,1,2,2,1,120,5120,70,580,75,Face Pokémon,80,1000000,1.5,80,Onigohriオニゴーリ,glalie,50,362,120,80,100,ice,no secondary type,256.5,Generation 3,0,./assets/images/glalie.png
"['Thick Fat', 'Ice Body', 'Oblivious']",1,1,1,2,1,2,1,1,1,2,1,0.25,1,1,1,2,1,0.5,40,5120,70,290,255,Clap Pokémon,50,1059860,0.8,70,Tamazarashiタマザラシ,spheal,50,363,55,50,25,ice,water,39.5,Generation 3,0,./assets/images/spheal.png
"['Thick Fat', 'Ice Body', 'Oblivious']",1,1,1,2,1,2,1,1,1,2,1,0.25,1,1,1,2,1,0.5,60,5120,70,410,120,Ball Roll Pokémon,70,1059860,1.1,90,Todogglerトドグラー,sealeo,50,364,75,70,45,ice,water,87.6,Generation 3,0,./assets/images/sealeo.png
"['Thick Fat', 'Ice Body', 'Oblivious']",1,1,1,2,1,2,1,1,1,2,1,0.25,1,1,1,2,1,0.5,80,5120,70,530,45,Ice Break Pokémon,90,1059860,1.4,110,Todoserugaトドゼルガ,walrein,50,365,95,90,65,ice,water,150.6,Generation 3,0,./assets/images/walrein.png
"['Shell Armor', 'Rattled']",1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,64,5120,70,345,255,Bivalve Pokémon,85,600000,0.4,35,Pearluluパールル,clamperl,50,366,74,55,32,water,no secondary type,52.5,Generation 3,0,./assets/images/clamperl.png
"['Swift Swim', 'Water Veil']",1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,104,5120,70,485,60,Deep Sea Pokémon,105,600000,1.7,55,Huntailハンテール,huntail,50,367,94,75,52,water,no secondary type,27,Generation 3,0,./assets/images/huntail.png
"['Swift Swim', 'Hydration']",1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,84,5120,70,485,60,South Sea Pokémon,105,600000,1.8,55,Sakurabyssサクラビス,gorebyss,50,368,114,75,52,water,no secondary type,22.6,Generation 3,0,./assets/images/gorebyss.png
"['Swift Swim', 'Rock Head', 'Sturdy']",1,1,1,2,1,2,0.25,0.5,1,4,2,0.5,0.5,0.5,1,1,1,1,90,10240,70,485,25,Longevity Pokémon,130,1250000,1,100,Glanthジーランス,relicanth,88.1,369,45,65,55,water,rock,23.4,Generation 3,0,./assets/images/relicanth.png
"['Swift Swim', 'Hydration']",1,1,1,2,1,1,0.5,1,1,2,1,0.5,1,1,1,1,0.5,0.5,30,5120,70,330,225,Rendezvous Pokémon,55,800000,0.6,43,Lovecusラブカス,luvdisc,24.6,370,40,65,97,water,no secondary type,8.7,Generation 3,0,./assets/images/luvdisc.png
